CALIDAD;JE.CALIDAD;JE.CALIDAD1;1;Conocimientos protesicos dentales;;3;4;4;4;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD2;2;Conocimientos en implantes interfases, tormilleria, etc.;;3;4;4;4;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD3;3;Conocimientos en hornos ZR/Cerámica;;3;4;4;4;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD4;4;Conocimientos en proceso de calidad de materiales blandos;;3;4;4;4;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD5;5;Conocimientos en proceso de calidad de materiales duros - metales;;3;3;4;4;4;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD6;6;Conocimientos en proceso de calidad de materiales fresmedical;;2;3;3;3;4;4;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD7;7;Conocimientos en pieza médica;;2;3;3;3;4;4;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD8;8;Conocimientos en reparar piezas complejas (evitar repetición);;3;3;4;4;4;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD9;9;Conocimientos de normas y procedimientos (fichajes) de la empresa;;3;4;4;5;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD10;10;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);;3;4;4;5;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD11;11;Conocimientos de los procedimientos internos del área;;3;4;4;5;5;5;5;5;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD12;12;Conocimientos de normas y procedimientos (fichajes) de la empresa;;1;2;2;3;3;4;4;4;5;5;5;5
CALIDAD;JE.CALIDAD;JE.CALIDAD13;13;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);;1;1;2;2;3;3;3;4;4;4;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D1;1;Conocimientos en ASIGA Composer software;0;1;2;3;4;4;5;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D2;2;Conocimientos en Microform software;0;1;2;3;4;4;5;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D3;3;Conocimientos en 3Shape CAMbridge;0;1;2;2;3;3;4;4;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D4;4;Conocimientos en Pyramis;0;1;2;2;3;3;4;4;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D5;5;Conocimientos en software Make&Milk remecanizado;0;1;2;2;2;3;3;3;4;4;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D6;6;Conocimientos en impresión de resina;0;1;2;3;4;4;5;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D7;7;Conocimientos en impresión de metal;0;1;2;2;2;3;3;3;4;4;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D8;8;Conocimientos en gestión de archivos stl formato 3D;0;2;3;3;4;4;4;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D9;9;Conocimientos de los procedimientos internos del área;0;2;3;3;4;4;4;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
IMPRESIÓN_3D;T.IMPRESIÓN_3D;T.IMPRESIÓN_3D11;11;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO1;1;Conocimientos en protesis dental;1;2;2;3;3;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO2;2;Conocimientos en software EXOCAD;1;2;3;3;3;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO3;3;Conocimientos en software en diseño CAD y/o complementarios ;1;1;2;3;3;3;4;4;4;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO4;4;Conocimientos en cálculo de piezas de circoneo - materiales blandos;1;1;2;3;3;3;4;4;4;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO5;5;Conocimientos en rectificado;1;1;2;3;3;3;4;4;4;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO6;6;Conocimientos en GEOMAGIC;1;1;2;3;3;3;4;4;4;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO7;7;Conocimientos de los procedimientos internos del área;0;2;3;3;4;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO8;8;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO9;9;Conocimientos avanzados del proceso CAD-CAM de Grupo 3D Solutions;0;2;3;3;4;4;4;5;5;5;5;5;5
ALINEADO;T.ALINEADO;T.ALINEADO10;10;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO1;1;Conocimientos en hornos;0;3;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO2;2;Conocimientos en compresores;0;3;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO3;3;Conocimientos en las máquinas impresoras 3D Resina;0;1;2;3;3;4;4;4;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO4;4;Conocimientos en las máquinas impresoras 3D Metal;0;1;2;3;3;4;4;4;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO5;5;Conocimientos en las máquinas de disilicato;0;1;2;3;3;4;4;4;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO6;6;Conocimientos en las máquinas circonio;0;1;2;2;3;3;3;4;4;4;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO7;7;Conocimientos en renishaw;0;0;1;1;2;2;3;3;4;4;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO8;8;Conocimientos en las máquinas de fresadoras de metal HERMLE;0;1;1;2;2;3;3;3;4;4;4;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO9;9;Conocimientos en mantenimientos preventivos y correctivos de todas las máquinas;0;1;2;2;2;3;3;4;4;4;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO10;10;Conocimientos en GMAO;0;1;1;2;2;3;3;4;4;4;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO11;11;Conocimientos de los procedimientos internos del área;0;2;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO12;12;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO13;13;Conocimientos avanzados del proceso CAD-CAM de Grupo 3D Solutions;0;2;3;3;4;4;4;5;5;5;5;5;5
MANTENIMIENTO;T.MANTENIMIENTO;T.MANTENIMIENTO14;14;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN1;1;Conocimientos de todas las máquinas;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN2;2;Conocimientos de mecanizado;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN3;3;Conocimientos de softwares de producción;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN4;4;Conocimientos de sistemas y estrategias de producción y planificación;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN5;5;Conocimientos de costes y escandallos;;2;3;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN6;6;Conocimientos de los indicadores propios del área;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN7;7;Habilidad en generar planes de acción;;3;3;4;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN8;8;Conocimientos en control de calidad en los procesos y productos;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN9;9;Conocimientos en gestión del equipo;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN10;10;Conocimientos en nuevas tendencias, i+d, etc. ;;2;3;4;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN11;11;Conocimientos de normas y procedimientos (fichajes) de la empresa;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN12;12;Conocimientos avanzados del proceso CAD-CAM de Grupo 3D Solutions;;3;4;5;5;5;5;5;5;5;5;5;5
PRODUCCIÓN;D.PRODUCCIÓN;D.PRODUCCIÓN13;13;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);;3;4;5;5;5;5;5;5;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO1;1;Conocimientos en materiales metálicos;1;1;2;3;3;3;4;4;4;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO2;2;Conocimientos en estructuras mecánicas (tornillos, uniones, etc..);1;1;2;3;3;3;4;4;4;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO3;3;Conocimientos en operaciones de fabricación.;1;1;2;3;3;3;4;4;4;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO4;4;Conocimientos en técnicas de acabado superficial de metales y otros materiales.;1;1;2;3;3;3;4;4;4;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO5;5;Conocimientos de herramientas manuales mecánicas (taladros, pulidoras, etc.);1;1;2;2;3;3;3;4;4;4;4;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO6;6;Conocimientos en proceso de calidad de materiales fresmedical;0;0;0;1;2;2;3;4;4;4;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO7;7;Conocimientos generales de implantes médicos (piezas Fresmedical);0;0;0;1;2;2;3;3;3;4;4;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO8;8;Conocimientos en reparar piezas complejas (evitar repetición);0;0;0;1;2;3;3;3;3;4;4;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO9;9;Conocimientos de los procedimientos internos del área;0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;T.CORTE_Y_REPASO;T.CORTE_Y_REPASO11;11;Conocimientos de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO1;1;Conocimientos de diseño e implantes biomédicos software MATERIALISE;0;1;2;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO2;2;Conocimientos básicos clinicos (contacto con el doctor/cirujanos);1;1;2;2;3;3;3;4;4;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO3;3;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);0;1;2;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO4;4;Conocimientos en la documentación de normativa de los productos fresmedical;1;1;2;2;3;3;3;4;4;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO5;5;Conocimientos de control de calidad de las piezas de fresmedical;0;1;2;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO6;6;Conocimiento en metodología de detección de oportunidades de mejora en todo el proceso;1;1;2;2;3;3;4;4;4;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO7;7;Conocimientos en ingenieria inversa de los accesorios necesarias para el diseño/fabrican de los productos;1;2;2;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO8;8;Conocimientos en nuevas tendencias, i+d, etc. ;0;0;1;1;2;2;2;3;3;4;4;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO9;9;Conocimiento de los procedimientos internos del área;0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;I.DISEÑO_BIOMÉDICO;I.DISEÑO_BIOMÉDICO11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC1;1;Conocimientos en metodologías de Control de Procesos, análisis de datos y resolución de problemas;;1;2;3;3;3;4;4;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC2;2;Conocimientos de fabricación de los productos médicos (titanio, resina y poliamida);;2;3;3;3;4;4;4;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC3;3;Conocimientos en metodologías de optimización y mejora continua.;;1;1;2;2;3;3;4;4;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC4;4;Conocimientos de los aspectos regulatorios aplicables al producto médico.;;2;2;3;3;4;4;4;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC5;5;Conocimientos en metodologías de estrategias de mercado;;1;1;2;2;2;2;3;3;4;4;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC6;6;Conocimientos en Sistema de Gestión de la Calidad de productos sanitarios (ISO 13485);;2;2;3;3;4;4;4;4;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC7;7;Conocimientos en metodologías de liderazgo;;1;2;2;3;3;4;4;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC8;8;Conocimientos en gestión del equipo;;1;2;2;3;3;4;4;4;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC9;9;Conocimientos en nuevas tendencias, i+d, etc. ;;1;1;2;2;3;3;3;4;4;4;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;;3;4;4;5;5;5;5;5;5;5;5;5
FRESMEDICAL;D.PROCESOS_Y_MC;D.PROCESOS_Y_MC11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);;3;4;4;5;5;5;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA1;1;Conocimientos de paquete Office;1;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA2;2;Conocimientos sobre la gestión de retrasos y reclamaciones a los transportistas;0;1;2;3;4;4;5;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA3;3;Conocimientos en documentación y trámites aduaneros;0;1;1;2;2;3;3;3;4;4;4;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA4;4;Conocimientos básicos en traslado y logística de máquinas para su reparación;0;1;1;2;2;3;3;3;4;4;4;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA5;5;Conocimientos en creación e impresión de etiquetas de transporte nacional;0;2;2;3;3;4;4;4;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA6;6;Conocimientos en creación e impresión de etiquetas de transporte internacional;0;1;1;2;3;3;4;4;4;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA7;7;Conocimientos en atención al cliente (avisos de retrasos);0;1;2;3;4;5;5;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA8;8;Conocimientos sobre flujo del pedido a nivel interno;0;2;3;3;4;5;5;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA9;9;Conocimientos en gestión de evidencias (fotos y adjuntar en el pedido) de productos fresmedical;0;1;2;2;3;4;5;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA10;10;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;A.LOGÍSTICA;A.LOGÍSTICA11;11;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA1;1;Conocimientos de paquete Office;1;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA2;2;Conocimientos sobre la gestión de retrasos y reclamaciones a los transportistas;0;1;2;3;4;4;5;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA3;3;Conocimientos en documentación y trámites aduaneros;0;1;1;2;2;3;3;3;4;4;4;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA4;4;Conocimientos básicos en traslado y logística de máquinas para su reparación;0;1;1;2;2;3;3;3;4;4;4;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA5;5;Conocimientos en creación e impresión de etiquetas de transporte nacional;0;2;2;3;3;4;4;4;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA6;6;Conocimientos en creación e impresión de etiquetas de transporte internacional;0;1;1;2;3;3;4;4;4;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA7;7;Conocimientos en atención al cliente (incidencias, reclamaciones, retrasos);0;1;2;3;4;5;5;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA8;8;Conocimientos sobre flujo del pedido a nivel interno;0;2;3;3;4;5;5;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA9;9;Conocimientos en gestión de evidencias (fotos y adjuntos en el pedido) de productos fresmedical;0;1;2;2;3;4;5;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA10;10;Conocimientos de gestión de formaciones con clientes;0;1;2;2;3;4;5;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA11;11;Conocimientos en la realización de albaranes;0;1;2;3;3;4;4;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA12;12;Conocimientos en la realización de facturación ;0;0;1;1;2;3;3;4;4;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA13;13;Conocimientos en la realización de presupuestos de los productos y servicios de grupo 3D Solutiones;0;1;1;2;2;3;3;4;4;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA14;14;Conocimientos en la alta de clientes y la documentación pertinente en BC y Gestor de Pedidos;0;1;2;3;3;4;4;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA15;15;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;T.LOGÍSTICA;T.LOGÍSTICA16;16;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA1;1;Conocimientos de paquete Office;;4;4;4;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA2;2;Conocimientos sobre la gestión de retrasos y reclamaciones a los transportistas;;4;4;5;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA3;3;Conocimientos en documentación y trámites aduaneros;;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA4;4;Conocimientos básicos en traslado y logística de máquinas para su reparación;;2;3;3;4;4;4;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA5;5;Conocimientos en creación e impresión de etiquetas de transporte nacional;;3;4;4;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA6;6;Conocimientos en creación e impresión de etiquetas de transporte internacional;;3;3;4;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA7;7;Conocimientos en atención al cliente (incidencias, reclamaciones, retrasos);;4;5;5;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA8;8;Conocimientos sobre flujo del pedido a nivel interno;;4;5;5;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA9;9;Conocimientos sobre gestión de imprevistos;;5;5;5;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA10;10;Conocimientos en gestión de evidencias (fotos y adjuntar en el pedido) de productos fresmedical;;3;4;5;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA11;11;Conocimientos en gestión del equipo;;1;2;2;3;3;4;4;4;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA12;12;Conocimientos en nuevas tendencias, i+d, etc. ;;1;1;2;2;3;3;3;4;4;4;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA13;13;Conocimientos de normas y procedimientos (fichajes) de la empresa;0;3;4;4;5;5;5;5;5;5;5;5;5
LOGÍSTICA;JE.LOGÍSTICA;JE.LOGÍSTICA14;14;Conocimiento de uso correcto de FTP - ERP (pasar ordenes a otros departamentos);0;3;4;4;5;5;5;5;5;5;5;5;5
SAT_SAC;S.TÉCNICO;S.TÉCNICO1;1;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO2;2;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO3;3;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO4;4;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO5;5;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO6;6;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO7;7;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO8;8;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO9;9;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO10;10;;;;;;;;;;;;;;
SAT_SAC;S.TÉCNICO;S.TÉCNICO11;11;;;;;;;;;;;;;;
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD1;1;Conocimientos sobre contabilidad (contabilizar facturas, solucionar incidencias/reclamaciones con pagos, confeccionar remesas de pagos);;2;3;4;4;4;4;5;5;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD2;2;Conocimientos de paquete Office;;2;3;3;4;4;4;5;5;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD3;3;Conocimientos en Business Central;;2;3;4;4;4;4;5;5;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD4;4;Conocimientos de control y revisión balances mensuales y anuales;;0;1;1;2;3;3;3;4;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD5;5;Conocimientos de conciliación y pagos en cuentas bancarias;;2;3;4;4;4;4;5;5;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD6;6;Conocimientos en control de lissiings y prestamos;;0;1;1;2;3;3;3;4;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD7;7;Conocimientos en conciliar las cuentas intergrupo;;2;3;4;4;4;4;5;5;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD8;8;Conocimientos en control inmovilizado;;0;1;1;2;3;3;3;4;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD9;9;Conocimientos sobre la gestión de riesgos financieros de clientes;;0;1;1;2;3;3;3;4;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD10;10;Conocimientos análisis financiero (interpretar informes financieros, realizar análisis financieros y preparar informes y proyecciones financieras);;0;0;1;2;2;3;3;3;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD11;11;Conocimientos básicos en gestión de la tesorería (flujo de efectivo, elaboración de presupuestos de tesorería y gestión de las cuentas por pagar y por cobrar);;0;0;1;2;2;3;3;3;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD12;12;Conocimientos fiscales (tasas, contribuciones especiales, impuestos, auditorias, etc.);;0;0;1;2;2;3;3;3;4;4;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD13;13;Conocimientos en gestión del equipo;;1;2;2;3;3;4;4;4;5;5;5;5
FINANCIERO;R.CONTABILIDAD;R.CONTABILIDAD14;14;Conocimientos de normas y procedimientos (fichajes) de la empresa;;2;3;3;4;4;4;5;5;5;5;5;5
FINANCIERO;T.CONTROLLER;T.CONTROLLER1;1;Conocimientos en informes de ventas diarios, semanales y mensuales (por comercial);0;0;1;1;2;3;3;3;4;4;5;5;5
FINANCIERO;T.CONTROLLER;T.CONTROLLER2;2;Conocimientos en rentabilidades por linea de negocio, productos, máquinas;0;0;1;1;2;3;3;3;4;4;5;5;5
